timestamp,ms_played,track_name,artist_name,album_name,track_uri
2022-02-03T15:36:38Z,182360,Breathless,Caroline Polachek,Breathless,spotify:track:179YXh5spiRaUDJihittPG
2022-02-06T16:11:32Z,194607,Pretty Please,Dua Lipa,Future Nostalgia,spotify:track:5Pc594FhDA2Fa2prE75GT0
2022-02-06T16:15:01Z,208505,Hallucinate,Dua Lipa,Future Nostalgia,spotify:track:2MUKw7zEirXqdZZ3xC4hOf
2022-02-06T21:02:58Z,200798,Good In Bed,Dua Lipa,Future Nostalgia,spotify:track:5idsEzxjeekla54j0jHYUE
2022-02-07T21:21:41Z,221796,Bruises (feat. Ashley Monroe),Train,California 37,spotify:track:3adeqciqrsp6PQqR0hGDC7
2022-02-07T21:33:07Z,181013,Come Thru (with Usher),Summer Walker,Over It,spotify:track:3TTMUI5dFcbeNSDTTDY9M8
2022-02-07T21:39:38Z,224992,All You Need,Victoria Monét,"Life After Love, Pt. 2",spotify:track:7jtmFB5v6jXFsX6zVccf1U
2022-02-07T21:43:59Z,260169,Collide (feat. Tyga),Justine Skye,Collide (feat. Tyga),spotify:track:0M8MPqaoGgkRjkG9kgZ3n4
2022-02-07T21:53:01Z,253946,Morning,Teyana Taylor,Morning,spotify:track:2E6S3NgbSG9NYwbdi6rWYB
2022-02-07T22:02:43Z,192213,Me & U,Cassie,Cassie,spotify:track:7k6IzwMGpxnRghE7YosnXT
2022-02-07T22:09:21Z,256600,Dance Like We're Making Love,Ciara,Jackie,spotify:track:3biFdxByHgUhTbp2dG89zK
2022-02-11T07:03:11Z,181494,Be the One,Dua Lipa,Dua Lipa,spotify:track:7FCfMXYTIiQ9b4hDYs4Iol
2022-02-13T18:44:22Z,185422,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),spotify:track:6N1K5OVVCopBjGViHs2IvP
2022-02-13T18:56:18Z,207065,Do We Have A Problem?,Nicki Minaj,Do We Have A Problem?,spotify:track:1PNs0uGru3TcrA94kpyGnc
2022-02-14T21:37:03Z,200121,CRY FOR ME (feat. Ty Dolla $ign),Doe Boy,OH REALLY,spotify:track:3PkNJQCiVqaf1j1uDoSvXX
2022-02-14T21:43:07Z,218205,UonU (feat. Yung Bleu),Kaliii,UonU (feat. Yung Bleu),spotify:track:3udY2LgfOU8GOWBnoYmFsP
2022-02-14T21:54:55Z,207157,everything you need,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ZD0MkX1FadkqYwhCCmAiv
2022-02-14T21:59:52Z,296568,In The Bible (with Lil Durk & Giveon),Drake,Certified Lover Boy,spotify:track:61S79KIVA4I9FXbnsylEHT
2022-02-14T22:10:07Z,288852,Swangin’ On Westheimer,Don Toliver,Life of a DON,spotify:track:0sze9rycXZswg5emYTFklv
2022-02-14T22:16:16Z,195129,cold,Blxckie,cold,spotify:track:0EjxwI2vzEVqMpFjusasfm
2022-02-14T22:22:14Z,182500,Make a Mall,Preme,Make a Mall,spotify:track:3IXAiQPAN5FXsETn9Gk3PR
2022-02-14T22:26:12Z,237480,Nice (feat. Blxst),Young T & Bugsey,Truth Be Told,spotify:track:13ikSMNMyLUSqkzbqEHzdu
2022-02-14T22:30:16Z,243189,"Loyal To A Fault (feat. Bryson Tiller, Lil Durk)",Big Sean,What You Expect,spotify:track:6QTTPp4rzMqcbWWzgrGf9c
2022-02-14T22:36:00Z,200063,Personal,Derek King,Personal,spotify:track:3reh5PVIiMCsIAy3RNJpFq
2022-02-14T22:39:09Z,188486,Be Free,A Boogie Wit da Hoodie,B4 AVA,spotify:track:35uYYHfPcA5zcl8IeVXxOb
2022-02-15T03:22:45Z,209746,Gallo Pinto,Daniela Andrade,Gallo Pinto,spotify:track:5Iwm1QINtdFzRjT9AQaqAe
2022-03-12T17:13:00Z,182626,Close To Me,Ellie Goulding,Brightest Blue,spotify:track:2GjMaJ7DacMIkgoe8oMXGg
2022-03-12T17:17:38Z,217099,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Late Night Feelings,spotify:track:02dRkCEc8Q5ch4TTcnLxOn
2022-03-12T17:37:05Z,232293,One Shot,Mabel,Ivy To Roses,spotify:track:2k1t4OGgh4mg0R2lr2BFfv
2022-03-12T18:02:10Z,191120,Let You Love Me,Rita Ora,Phoenix,spotify:track:5Fla3zyOCcIRqrDoKLU0DP
2022-03-12T18:06:24Z,186560,Play (with Years & Years),Jax Jones,Snacks,spotify:track:6CXh0RBouuXSUyIKzwYswZ
2022-03-12T18:15:33Z,197052,Coming Up,SG Lewis,Dusk,spotify:track:21p0edNF107qz1uPc9F7EK
2022-03-12T18:19:15Z,221621,Started Out,Georgia,Seeking Thrills,spotify:track:7l5Z2grGc47Hs84Zm7XobV
2022-03-12T18:22:25Z,189493,Go Bang,PNAU,Go Bang,spotify:track:15Xt2CmLqrLJ0uBlDEEimX
2022-03-12T18:26:59Z,273640,Treat You Better,RÜFÜS DU SOL,SOLACE,spotify:track:3B8Tx2eKzZ1u6bPnozOL1h
2022-03-15T01:31:54Z,193915,Mirage,Satin Jackets,Solar Nights,spotify:track:1TH7lyJW4CgUhQ9eznMcFX
2022-03-21T17:19:25Z,189000,Honesty,Pink Sweat$,PINK PLANET,spotify:track:19gCnDoMbugHhF7eMpLpe1
2022-03-21T17:37:22Z,276693,Automatic,Satin Jackets,Solar Nights,spotify:track:086LXhF8zjtpNbpVhGryF2
2022-03-21T17:40:57Z,215507,New Order,Dabeull,Fonk Delight,spotify:track:69ctEZ33ya1blxK998piPv
2022-03-21T17:45:28Z,269653,FEELS RIGHT,Darius,FEELS RIGHT,spotify:track:5FIRCztpLYutxxmzUEgXZc
2022-03-21T17:54:06Z,315773,Sweet Melody - Original Mix,Nora En Pure,Sweet Melody,spotify:track:79R5oMVwp6OXSTlfQPQPEA
2022-03-21T17:57:25Z,199008,Meridian Getaway,Satin Jackets,Golden Cage EP,spotify:track:06vVoluhGXvl5IygVV6dgG
2022-03-25T00:27:12Z,180760,Only Want You,Rita Ora,Phoenix,spotify:track:2CTN6UuO2dNEVZXR0DJVk2
2022-03-26T23:56:17Z,267586,I'll Yayad - Pretty Bumpy,Carimi,I'll Yayad,spotify:track:3PJiAnUAuy8FqnyMs85BkW
2022-03-27T04:15:17Z,237099,Kanse,Richard Cavé,Champion,spotify:track:4BAzcTBSxxNThqyhkDCFpS
2022-04-01T18:41:18Z,223974,Pandemonium,HolyBrune,Pandemonium,spotify:track:20oRR3Q3RJA0coxUqRM11N
2022-04-01T18:56:01Z,226955,JoyRide,HolyBrune,JoyRide,spotify:track:6WnWNaP97gqu4Zr1bPZeE7
2022-04-04T17:42:31Z,209136,Leave You Alone,Ella Mai,Leave You Alone,spotify:track:63QC7HvgJXgH8udcfPqW7q
2022-04-04T17:46:26Z,234966,WE (Warm Embrace),Chris Brown,WE (Warm Embrace),spotify:track:7rTzmiwE6lmBG8vQvBzNg7
2022-04-04T17:49:29Z,182226,up at night (feat. justin bieber),Kehlani,up at night (feat. justin bieber),spotify:track:4WghJOMjDpGdlk3b8aJIgy
2022-04-04T17:52:54Z,204316,Hrs & Hrs,Muni Long,Public Displays Of Affection,spotify:track:3M5azWqeZbfoVkGXygatlb
2022-04-04T17:56:04Z,189905,Insane,Summer Walker,Still Over It,spotify:track:3pcxxaUxAMSfz2zgetHydD
2022-04-04T17:59:22Z,197517,DFMU,Ella Mai,DFMU,spotify:track:3la7i4yJUIqcXPoRoo3w8d
2022-04-04T18:05:44Z,207413,Over,Lucky Daye,Candydrip,spotify:track:23CKxEwKWsLs6LD5poGOLM
2022-04-04T18:10:21Z,276214,No Love (with SZA & Cardi B) - Extended Version,Summer Walker,No Love (with SZA & Cardi B),spotify:track:0IMUFRaM2W3wKNM1CSQ4Zm
2022-04-04T18:17:51Z,222095,Time Machine,Muni Long,Public Displays Of Affection,spotify:track:34cf0jy2xITNugE3BT62HK
2022-04-04T18:20:55Z,184012,Fair,Normani,Fair,spotify:track:1SlGaBvTqX0gb24ouXonOo
2022-04-04T18:24:14Z,198920,little story,Kehlani,little story,spotify:track:4ZfwRdhHblKGWcrMYeZMex
2022-04-05T22:10:24Z,196730,Billie Bossa Nova,Billie Eilish,Happier Than Ever,spotify:track:2KnuaZYoGzDoHiBTNYOTXG
2022-04-05T22:13:54Z,210005,my future,Billie Eilish,Happier Than Ever,spotify:track:3YUMWmx8EJq0DurfuIwoGh
2022-04-05T22:17:24Z,210232,Oxytocin,Billie Eilish,Happier Than Ever,spotify:track:4t2OeILB07eMGTXSUbMPEu
2022-04-05T22:23:29Z,212496,Lost Cause,Billie Eilish,Happier Than Ever,spotify:track:4191RXFPa7Ge9XkA4cWlna
2022-04-05T22:27:23Z,234761,Halley's Comet,Billie Eilish,Happier Than Ever,spotify:track:5XsAal7ZcWg1I5T4NcRjkv
2022-04-05T22:33:10Z,214058,OverHeated,Billie Eilish,Happier Than Ever,spotify:track:5uSG6fUPRaehaV820zcpsK
2022-04-05T22:36:36Z,206622,Everybody Dies,Billie Eilish,Happier Than Ever,spotify:track:5jhBwnqzNNrENXnYrAdoCe
2022-04-05T22:40:42Z,245896,Your Power,Billie Eilish,Happier Than Ever,spotify:track:042Sl6Mn83JHyLEqdK7uI0
2022-04-05T22:43:58Z,195776,NDA,Billie Eilish,Happier Than Ever,spotify:track:38GBNKZUhfBkk3oNlWzRYd
2022-04-05T23:05:56Z,220433,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),spotify:track:1Ov37jtRQ2YNAe8HzfczkL
2022-04-07T17:30:42Z,215093,September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",spotify:track:2grjqo0Frpf2okIBiifQKs
2022-04-11T14:58:02Z,251488,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,spotify:track:4RvWPyQ5RL0ao9LPZeSouE
2022-04-11T15:10:43Z,247293,Heaven Is A Place On Earth,Belinda Carlisle,Heaven On Earth,spotify:track:58mFu3oIpBa0HLNeJIxsw3
2022-04-11T15:19:00Z,183440,I'm Still Standing,Elton John,Too Low For Zero,spotify:track:1jDJFeK9x3OZboIAHsY9k2
2022-04-11T15:31:04Z,229423,Heart Of Glass,Blondie,Parallel Lines,spotify:track:4v2rkl1mC3zVAz0nXMx9r4
2022-04-11T15:35:24Z,258844,Nothing's Gonna Stop Us Now,Starship,No Protection,spotify:track:3X7uFMzJrEE0sxn62qd8Ch
2022-04-11T15:39:04Z,220880,Tell It to My Heart,Taylor Dayne,Tell It to My Heart (Expanded Edition),spotify:track:3YVPpVJvJG2EauXurPA90F
2022-04-11T16:10:37Z,272146,Rasputin - Club Mix,Boney M.,Rasputin - Lover Of The Russian Queen,spotify:track:3PgHCY5keXpPXvIl2xxxP7
2022-04-11T16:21:01Z,293240,We Don't Have To Take Our Clothes Off,Jermaine Stewart,Frantic Romantic,spotify:track:7o9KG7iQY8KACz7PZXYpyv
2022-04-11T16:25:25Z,261880,Staying Alive,London Theatre Orchestra & Cast,Saturday Night Fever,spotify:track:1wFzrCCNPpLK4JEQeEjmVj
2022-04-20T18:04:26Z,249033,T,88rising,Head In The Clouds Forever,spotify:track:4RQ6cTPYksga7oaaENY2ZV
2022-04-23T22:26:21Z,210448,Realla,TOKiMONSTA,Desiderium,spotify:track:5mzoBYJM5WKAMQEOHpcgsx
2022-04-23T22:29:49Z,207813,Loved By U,TOKiMONSTA,Loved By U,spotify:track:1SldN7GTd0ADTjspv96wCl
2022-04-23T22:33:23Z,212811,Get Me Some,TOKiMONSTA,Oasis Nocturno,spotify:track:54bJVMbRyGmVHWslFpU4nK
2022-04-23T22:37:02Z,218973,Naked,TOKiMONSTA,Naked,spotify:track:5dyFpHnCShXfEmDoKIg0J5
2022-04-23T22:40:56Z,233658,Say Yes,TOKiMONSTA,Say Yes,spotify:track:0gfZlbWWWd1VKvwQHOI0wS
2022-04-23T22:45:18Z,260617,Steal My Attention,TOKiMONSTA,Desiderium,spotify:track:3F2Vq9ZHzNZmHMBuaf4LcP
2022-04-23T22:49:43Z,264733,Rose's Thorn,TOKiMONSTA,Lune Rouge,spotify:track:0VCUjtHZm8SRvKLWGzQKBf
2022-04-23T22:54:52Z,309145,Darkest (Dim),TOKiMONSTA,Creature Dreams,spotify:track:548HwuXDxj3wxRu45e0uf8
2022-04-23T23:03:42Z,215761,Love That Never,TOKiMONSTA,Oasis Nocturno (Instrumentals),spotify:track:2RtVErIHBAYHT8doDFo0bb
2022-04-27T18:44:27Z,196264,Payback (feat. Icona Pop),Cheat Codes,Payback (feat. Icona Pop),spotify:track:7KoFHvEScguiEnD06xYtSt
2022-05-16T12:27:17Z,226321,Make It Right (feat. Lauv),BTS,Make It Right (feat. Lauv),spotify:track:2WH4oy1SYppZrcdgKwSA0j
2022-05-16T13:46:21Z,210240,Back To You,Selena Gomez,13 Reasons Why,spotify:track:514rhnksEwHUh6LxXsQ4Y9
2022-05-20T21:27:50Z,184226,Dear Future Husband,Meghan Trainor,Title,spotify:track:3cU2wBxuV6nFiuf6PJZNlC
2022-05-25T15:22:25Z,198782,Don't Let Me Get Me - Radio Edit,P!nk,M!ssundaztood (Expanded Edition),spotify:track:1BfRdnfPYrni7zj4ANodBX
2022-05-27T05:56:40Z,186304,Big Ole Freak,Megan Thee Stallion,Tina Snow,spotify:track:3YEbLhXRDPTtctnb3ddg8g
2022-05-27T16:35:36Z,217440,Red Lipstick,Rihanna,Talk That Talk,spotify:track:7rRsnDjtKcdrlEesPlw9CF
2022-05-29T04:54:08Z,339739,Fast (Motion),Saweetie,Fast (Motion),spotify:track:7zEz7q43xjzbRSUar4yH3m
2022-06-01T17:04:13Z,212566,Say So / Like That (Mashup),Doja Cat,Say So / Like That (Mashup),spotify:track:4jBktGfTrKpGkPHV3PLaA0
2022-06-01T17:20:09Z,211512,L.A.LOVE (la la) [feat. YG],Fergie,Double Dutchess,spotify:track:5h2nC1QYVpK0AJra70Ja3p
2022-06-01T17:43:14Z,187000,Buss It,Erica Banks,Erica Banks,spotify:track:25j0Sape7qZbq6ZPLFefTT
2022-06-09T14:24:47Z,239573,CoCo,O.T. Genasis,CoCo,spotify:track:2JI71GHwq2LN8mtq3iCLYo
2022-06-09T14:33:32Z,199390,Everybody Mad,O.T. Genasis,Everybody Mad,spotify:track:5R443dM3IGHeWtVuro7DQA
2022-06-11T00:23:53Z,182906,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),spotify:track:0hquQWY3xvYqN4qtiquniF
2022-06-11T00:32:59Z,215281,Freaky Deaky,Tyga,Freaky Deaky,spotify:track:3vySEUpD0tc801F2WZDLYw
2022-06-17T15:50:46Z,182506,All 4 Nothing (I'm So In Love),Lauv,All 4 Nothing (I'm So In Love),spotify:track:21AziTMaZwcLflGMAj85o5
2022-06-22T15:59:35Z,278281,BREAK MY SOUL,Beyoncé,BREAK MY SOUL,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ
2022-06-24T14:44:23Z,180666,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),Lil Nas X,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),spotify:track:3GbQcjKWT7eVpUfzqwUjxv
2022-06-24T15:00:47Z,243716,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,spotify:track:1IHWl5LamUGEuP4ozKQSXZ
2022-06-26T14:39:00Z,340502,People Like Us,Kelly Clarkson,Greatest Hits - Chapter One,spotify:track:6tFeZgmfkspHPH33MWe3m0
2022-06-27T13:39:51Z,213720,F**kin' Perfect - Radio Edit,P!nk,F**kin' Perfect,spotify:track:3ueoTboomKEQpI3r9z47Kg
2022-07-01T17:31:45Z,211649,Hot Shit (feat. Ye & Lil Durk),Cardi B,Hot Shit (feat. Ye & Lil Durk),spotify:track:3uJFmluXzYedoJcvhpC1AW
2022-07-01T20:31:54Z,260640,No Guidance (feat. Drake),Chris Brown,Indigo,spotify:track:6XHVuErjQ4XNm6nDPVCxVX
2022-07-01T20:54:43Z,191067,Know Your Worth (feat. Davido & Tems),Khalid,Know Your Worth (feat. Davido & Tems),spotify:track:04QTmCTsaVjcGaoxj8rSjE
2022-07-01T20:58:00Z,197031,Already Best Friends (feat. Chris Brown),Jack Harlow,Thats What They All Say,spotify:track:4RKJRRd4VJfZWiqQTYsleE
2022-07-06T22:45:46Z,220013,Pacify Her,Melanie Martinez,Cry Baby,spotify:track:360Wr96ywrCQq4kTAJ8Pq6
2022-07-07T23:30:12Z,208156,What's Love Got to Do with It,Kygo,What's Love Got to Do with It,spotify:track:3Be7CLdHZpyzsVijme39cW
2022-07-09T13:50:59Z,203972,the idea,blackbear,the idea,spotify:track:6VN3dKYTClhY5eYQEnBehr
2022-07-09T14:03:43Z,191638,Love Of My Life,Harry Styles,Harry's House,spotify:track:1mw0RgNXIpYRyyCdBQbLgA
2022-07-09T14:19:15Z,187026,Kids Are Born Stars,Lauv,Kids Are Born Stars,spotify:track:2pD74s7WAlBWUXjrTsKgdS
2022-07-09T14:24:44Z,180953,Lost Me,Giveon,Give Or Take,spotify:track:6TSO4hwz9WGrEUY7ABGVim
2022-07-09T14:32:41Z,243158,Wasting Angels (with The Kid LAROI),Post Malone,Twelve Carat Toothache,spotify:track:2OcSE0EXzgUuqkM1NIJPHJ
2022-07-09T14:42:40Z,218577,Satellite,Harry Styles,Harry's House,spotify:track:0rzaRSujxA0bKyjJl6vHYq
2022-07-09T14:47:01Z,260148,Part Of The Band,The 1975,Part Of The Band,spotify:track:79vEv8zqy9tLYsTxxkXHXq
2022-07-09T14:56:50Z,232114,Bad Habit,Steve Lacy,Bad Habit,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK
2022-07-09T15:03:40Z,229928,Why Can't You Wait,The Chainsmokers,So Far So Good (+ Why Can't You Wait),spotify:track:2qtryeKSrI7RgSBo1N3uXv
2022-07-09T15:06:46Z,185495,I Don't Like Myself,Imagine Dragons,Mercury - Acts 1 & 2,spotify:track:3soSAbnGLuJeARGmegvMFJ
2022-07-09T15:21:57Z,216094,Family Line,Conan Gray,Superache,spotify:track:0iNZGC211wst3VjtobNnC5
2022-07-09T15:30:37Z,180065,How Do You Love Somebody,Why Don't We,How Do You Love Somebody,spotify:track:4j5gXarJqoiwh4ZIAqZcmh
2022-07-09T15:38:41Z,181266,Dreamer,Dermot Kennedy,Songs of Sonder,spotify:track:2jv3f5GKP8ibGI0kvSQJc2
2022-07-09T15:44:16Z,186018,No One Dies From Love,Tove Lo,No One Dies From Love,spotify:track:62MosvjGMQY3HeGPFEsmM1
2022-07-09T16:01:34Z,248818,Memories,Conan Gray,Superache,spotify:track:5UXJzLFdBn6u9FJTCnoHrH
2022-07-26T23:46:04Z,339023,Take My Breath,The Weeknd,Dawn FM,spotify:track:2vgUijXOTRMnWXDtvgMp2b
2022-07-27T00:48:09Z,291175,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS
2022-07-27T20:42:14Z,210795,Over Now (with The Weeknd),Calvin Harris,Over Now (with The Weeknd),spotify:track:58AGoOGbwsQMhBbH0eFLRR
2022-07-27T20:59:57Z,276173,Roman's Revenge,Nicki Minaj,Pink Friday,spotify:track:0eUzRaG60gimqQJ02oSUnH
2022-07-28T14:38:33Z,299147,TV,Billie Eilish,Guitar Songs,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw
2022-08-05T00:34:30Z,202176,Intimidated (feat. H.E.R.),KAYTRANADA,Intimidated,spotify:track:0dFdGPVLs3k0z9ezYWZzUa
2022-08-27T15:42:57Z,239317,Calm Down (with Selena Gomez),Rema,Calm Down (with Selena Gomez),spotify:track:0WtM2NBVQNNJLh6scP13H8
2022-09-11T19:42:51Z,203472,Forget Me,Lewis Capaldi,Forget Me,spotify:track:5uSFGgIfHMT3osrAd9n9ym
2022-09-11T19:51:57Z,388590,Hold Me Closer,Elton John,Hold Me Closer,spotify:track:72yP0DUlWPyH8P7IoxskwN
2022-09-11T20:13:51Z,184294,Million Dollar Baby,Ava Max,Million Dollar Baby,spotify:track:3pPN20syOYvbUuEiBpbenI
2022-09-12T14:57:03Z,184103,Living Without You,Sigala,Living Without You,spotify:track:1KkV5NgLa2XtD00IfaCPyG
2022-10-01T18:16:00Z,196421,I Could Use a Love Song,Maren Morris,HERO (Deluxe Edition),spotify:track:09iyGiljLWRYXdRazFkdtJ
2022-10-01T19:24:28Z,223626,Craving You,Thomas Rhett,Life Changes,spotify:track:2d48mamATjby7wgPjdrSOQ
2022-10-01T19:31:37Z,182666,Singles You Up,Jordan Davis,Home State,spotify:track:4LiMQ6G9n84rDUBs9wtwz6
2022-10-03T16:44:23Z,222773,If I Die Young,The Band Perry,The Band Perry,spotify:track:4u26EevCNXMhlvE1xFBJwX
2022-10-03T16:57:14Z,418530,Babe,Sugarland,Bigger,spotify:track:7fRruZ12gXGwBs0zXQ6e5V
2022-10-03T17:35:34Z,210173,Family Tree,Caylee Hammack,If It Wasn't For You,spotify:track:24Rzmy2TbuaO6RIleuAhDY
2022-10-03T23:11:10Z,217746,Unstoppable,Sia,This Is Acting (Deluxe Version),spotify:track:1yvMUkIOTeUNtNWlWRgANS
2022-10-05T00:38:26Z,191087,This Is Why,Paramore,This Is Why,spotify:track:7z84Fwf1R3Z2BwHCP620CI
2022-10-12T22:13:55Z,403451,I'm Good (Blue) - Extended,David Guetta,I'm Good (Blue),spotify:track:1xGmP8HasLB2Vcp0iBHeXP
2022-10-14T01:26:44Z,183991,Like A Prayer,Madism,Like A Prayer,spotify:track:319J2YqAVDmQXpUJGCxDkv
2022-10-15T23:19:15Z,188226,You Don't Own Me (Feat. Ariana Grande),Kristin Chenoweth,For The Girls,spotify:track:1By0EoZgkP7shwWfokVzfW
2022-10-19T02:37:13Z,211920,Die Young,Kesha,Warrior (Expanded Edition),spotify:track:7EQGXaVSyEDsCWKmUcfpLk
2022-10-24T00:32:52Z,241591,Fearless (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:77sMIMlNaSURUAXq5coCxE
2022-10-24T00:50:13Z,239013,Cold As You,Taylor Swift,Taylor Swift,spotify:track:7an1exwMnfYRcdVQm0yDev
2022-10-24T00:53:40Z,207106,The Outside,Taylor Swift,Taylor Swift,spotify:track:2QA3IixpRcKyOdG7XDzRgv
2022-10-24T14:50:35Z,223225,Should've Said No,Taylor Swift,Taylor Swift,spotify:track:16MVSD0mGI4RMQT83Qzm69
2022-10-24T15:29:40Z,396256,Tell Me Why,Taylor Swift,Fearless,spotify:track:3rnI1UCyGJvUTVvT97VQr5
2022-10-24T16:34:18Z,261786,You're Not Sorry,Taylor Swift,Fearless,spotify:track:0HmCuN0Z3OX1Qrz43FLOPL
2022-10-24T16:41:11Z,261842,You’re Not Sorry (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:6iiAfo4wTA2CVC3Uwx9uh8
2022-10-24T20:24:28Z,194346,Sexy Chick (feat. Akon),David Guetta,One More Love,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
2022-10-24T20:35:27Z,204102,Dreams (feat. Lanie Gardner),David Guetta,Dreams (feat. Lanie Gardner),spotify:track:5ovAmYzYLeEmOX6P3bmlzV
2022-10-25T04:26:52Z,254254,Hey Stephen (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:550erGcdD9n6PnwxrvYqZT
2022-10-25T04:30:46Z,234515,White Horse (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:5YL553x8sHderRBDlm3NM3
2022-10-25T04:39:01Z,263377,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:7HC7R2D8WjXVcUHJyEGjRs
2022-10-25T04:42:22Z,200575,Tell Me Why (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:0k0vFacOHNuArLWMiH60p7
2022-10-25T04:57:51Z,225328,Forever & Always (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:1msEuwSBneBKpVCZQcFTsU
2022-10-25T05:01:56Z,245290,The Best Day (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:6ON9UuIq49xXY9GPmHIYRp
2022-10-25T05:06:35Z,279359,Change (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:3ExweHKZF9B752DPQByRVT
2022-10-26T20:27:22Z,314859,Alive - Cahill Club Mix,Sia,Alive (Remixes),spotify:track:4lVHqLgj5UEVmP1dXwPyHu
2022-10-26T20:35:08Z,227893,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,spotify:track:1ulAlG3x3jWtCCK2SI4qyL
2022-10-27T18:49:02Z,237088,Happier Than Ever - Edit,Kelly Clarkson,Happier Than Ever,spotify:track:3Wc4jQhzto9iZehUirrzcM
2022-10-31T22:34:31Z,208452,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:4OAuvHryIVv4kMDNSLuPt6
2022-10-31T22:58:11Z,204085,Pity Party,Melanie Martinez,Cry Baby,spotify:track:3fo6DYGktjENCiagUeU9yH
2022-11-01T00:27:33Z,578053,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:3nsfB1vus2qaloUdcBZvDu
2022-11-02T04:03:43Z,287266,Cornelia Street,Taylor Swift,Lover,spotify:track:12M5uqx0ZuwkpLp5rJim1a
2022-11-02T04:07:05Z,201463,I Just Want a Lover,Noah Cyrus,The Hardest Part,spotify:track:6whql8yh4n96c8Zl4MYkVG
2022-11-02T04:21:51Z,188616,Can't Do Better,Kim Petras,Can't Do Better,spotify:track:7t9gDWqX10tbhtriPR1Cnd
2022-11-02T04:43:08Z,245560,Wonderland,Taylor Swift,1989,spotify:track:6iWMI5oOhWrDbLbjmwTWFq
2022-11-02T05:11:44Z,235440,I Caught Myself,Paramore,I Caught Myself,spotify:track:0NDKrxRuw0H3tZxbpYIhze
2022-11-02T19:42:30Z,217346,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Clarity,spotify:track:2QtJA4gbwe1AcanB2p21aP
2022-11-03T21:46:36Z,226096,Selfish,Little Simz,GREY Area,spotify:track:1b6fmULpHj08RMmHfARJ4e
2022-11-04T18:35:07Z,180266,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,spotify:track:0a7BloCiNzLDD9qSQHh5m7
2022-11-04T19:30:56Z,252249,My Sacrifice,Creed,Weathered,spotify:track:2VSbEXqs6NbNiZSTcHlIDR
2022-11-04T23:43:29Z,186634,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4bPQs0PHn4xbipzdPfn6du
2022-11-04T23:46:49Z,198506,All Around Me,Flyleaf,Flyleaf,spotify:track:1zN6ynJG4PdR61YWv4PQ3Y
2022-11-05T00:03:20Z,213553,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,spotify:track:2TfSHkHiFO4gRztVIkggkE
2022-11-05T03:44:45Z,238880,Move Along,The All-American Rejects,Move Along,spotify:track:2l57cfmCnOkwNX1tky02n1
2022-11-07T16:43:00Z,181830,Shirt,SZA,Shirt,spotify:track:34ZAzO78a5DAVNrYIGWcPm
2022-11-08T20:22:58Z,203384,Reckless,Madison Beer,Reckless,spotify:track:5ajjAnNRh8bxFvaVHzpPjh
2022-11-14T02:14:35Z,267466,Decode - Acoustic Version,Paramore,Acoustic Pop Bliss,spotify:track:0sn58qfdrrY2LK1SnjCFWH
2022-11-14T02:18:25Z,220840,Ignorance - Acoustic Version,Paramore,100 Greatest Acoustic Songs,spotify:track:6x9Sf1jBFcSeSvMEkdKbOz
